  0.00000000E+00  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08 -0.00000000E+00
  1.88626426E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.65486669E-02
  2.09584918E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  6.28318522E-02
  2.30543410E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  6.91150374E-02
  2.51501902E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  7.53982226E-02
  2.72460394E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  8.16814078E-02
  2.93418886E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  8.79645930E-02
  3.14377377E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  9.42477782E-02
  3.35335869E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.00530963E-01
  3.56294361E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.06814149E-01
  3.77252853E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.13097334E-01
  3.98211345E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.19380519E-01
  4.19169837E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.25663704E-01
  4.40128328E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.31946890E-01
  4.61086820E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.38230075E-01
  4.82045312E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.44513260E-01
  5.03003804E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.50796445E-01
  5.23962296E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.57079630E-01
  5.44920788E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.63362816E-01
  5.65879279E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.69646001E-01
  5.86837771E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.75929186E-01
  6.07796263E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.82212371E-01
  6.28754755E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.88495556E-01
  6.49713247E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  1.94778742E-01
  6.70671739E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.01061927E-01
  6.91630230E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.07345112E-01
  7.12588722E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.13628297E-01
  7.33547214E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.19911483E-01
  7.54505706E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.26194668E-01
  7.75464198E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.32477853E-01
  7.96422690E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.38761038E-01
  8.17381181E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.45044223E-01
  8.38339673E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.51327409E-01
  8.59298165E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.57610594E-01
  8.80256657E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.63893779E-01
  9.01215149E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.70176964E-01
  9.22173641E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.76460149E-01
  9.43132132E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.82743335E-01
  9.64090624E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.89026520E-01
  9.85049116E-10  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  2.95309705E-01
  1.00600761E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.01592890E-01
  1.02696610E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.07876076E-01
  1.04792459E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.14159261E-01
  1.06888308E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.20442446E-01
  1.08984158E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.26725631E-01
  1.11080007E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.33008816E-01
  1.13175856E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.39292002E-01
  1.15271705E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.45575187E-01
  1.17367554E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.51858372E-01
  1.19463403E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.58141557E-01
  1.21559253E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.64424743E-01
  1.23655102E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.70707928E-01
  1.25750951E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.76991113E-01
  1.27846800E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.83274298E-01
  1.29942649E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.89557483E-01
  1.32038499E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  3.95840669E-01
  1.34134348E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.02123854E-01
  1.36230197E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.08407039E-01
  1.38326046E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.14690224E-01
  1.40421895E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.20973409E-01
  1.42517744E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.27256595E-01
  1.44613594E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.33539780E-01
  1.46709443E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.39822965E-01
  1.48805292E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.46106150E-01
  1.50901141E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.52389336E-01
  1.52996990E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.58672521E-01
  1.55092840E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.64955706E-01
  1.57188689E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.71238891E-01
  1.59284538E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.77522076E-01
  1.61380387E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.83805262E-01
  1.63476236E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.90088447E-01
  1.65572085E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  4.96371632E-01
  1.67667935E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.02654817E-01
  1.69763784E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.08938002E-01
  1.71859633E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.15221188E-01
  1.73955482E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.21504373E-01
  1.76051331E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.27787558E-01
  1.78147181E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.34070743E-01
  1.80243030E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.40353929E-01
  1.82338879E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.46637114E-01
  1.84434728E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.52920299E-01
  1.86530577E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.59203484E-01
  1.88626426E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.65486669E-01
  1.90722276E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.71769855E-01
  1.92818125E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.78053040E-01
  1.94913974E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.84336225E-01
  1.97009823E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.90619410E-01
  1.99105672E-09  9.99954239E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.47097527E-10  0.00000000E+00  6.24200000E+08  5.96902595E-01
