-2.000000000E-09 -5.229208416E-06  0.000000000E+00 -7.490982223E-07  0.000000000E+00 -5.995732614E-01  4.999990000E+02
 2.074890691E-09 -1.873110595E-01 -2.913446535E+02 -7.490982223E-07  0.000000000E+00  5.827009277E-01  4.063462722E+02
 2.095849183E-09 -1.909882294E-01 -2.938920347E+02 -7.490982223E-07  0.000000000E+00  5.877957003E-01  4.045076909E+02
 2.116807675E-09 -1.946973380E-01 -2.964278135E+02 -7.490982223E-07  0.000000000E+00  5.928672681E-01  4.026531403E+02
 2.137766167E-09 -1.984382387E-01 -2.989518899E+02 -7.490982223E-07  0.000000000E+00  5.979154309E-01  4.007826937E+02
 2.158724659E-09 -2.022107840E-01 -3.014641641E+02 -7.490982223E-07  0.000000000E+00  6.029399895E-01  3.988964248E+02
 2.179683150E-09 -2.060148248E-01 -3.039645371E+02 -7.490982223E-07  0.000000000E+00  6.079407455E-01  3.969944082E+02
 2.200641642E-09 -2.098502109E-01 -3.064529101E+02 -7.490982223E-07  0.000000000E+00  6.129175014E-01  3.950767190E+02
 2.221600134E-09 -2.137167911E-01 -3.089291849E+02 -7.490982223E-07  0.000000000E+00  6.178700608E-01  3.931434328E+02
 2.242558626E-09 -2.176144125E-01 -3.113932636E+02 -7.490982223E-07  0.000000000E+00  6.227982282E-01  3.911946259E+02
 2.263517118E-09 -2.215429214E-01 -3.138450491E+02 -7.490982223E-07  0.000000000E+00  6.277018090E-01  3.892303754E+02
 2.284475610E-09 -2.255021627E-01 -3.162844445E+02 -7.490982223E-07  0.000000000E+00  6.325806096E-01  3.872507588E+02
 2.305434101E-09 -2.294919800E-01 -3.187113536E+02 -7.490982223E-07  0.000000000E+00  6.374344374E-01  3.852558541E+02
 2.326392593E-09 -2.335122159E-01 -3.211256804E+02 -7.490982223E-07  0.000000000E+00  6.422631008E-01  3.832457402E+02
 2.347351085E-09 -2.375627116E-01 -3.235273298E+02 -7.490982223E-07  0.000000000E+00  6.470664091E-01  3.812204964E+02
 2.368309577E-09 -2.416433072E-01 -3.259162069E+02 -7.490982223E-07  0.000000000E+00  6.518441728E-01  3.791802027E+02
 2.389268069E-09 -2.457538416E-01 -3.282922174E+02 -7.490982223E-07  0.000000000E+00  6.565962033E-01  3.771249395E+02
 2.410226561E-09 -2.498941526E-01 -3.306552674E+02 -7.490982223E-07  0.000000000E+00  6.613223128E-01  3.750547882E+02
 2.431185052E-09 -2.540640767E-01 -3.330052637E+02 -7.490982223E-07  0.000000000E+00  6.660223149E-01  3.729698303E+02
 2.452143544E-09 -2.582634493E-01 -3.353421136E+02 -7.490982223E-07  0.000000000E+00  6.706960240E-01  3.708701482E+02
 2.473102036E-09 -2.624921045E-01 -3.376657247E+02 -7.490982223E-07  0.000000000E+00  6.753432555E-01  3.687558248E+02
 2.494060528E-09 -2.667498756E-01 -3.399760054E+02 -7.490982223E-07  0.000000000E+00  6.799638261E-01  3.666269436E+02
 2.515019020E-09 -2.710365943E-01 -3.422728644E+02 -7.490982223E-07  0.000000000E+00  6.845575533E-01  3.644835885E+02
 2.535977512E-09 -2.753520914E-01 -3.445562111E+02 -7.490982223E-07  0.000000000E+00  6.891242557E-01  3.623258443E+02
 2.556936003E-09 -2.796961966E-01 -3.468259552E+02 -7.490982223E-07  0.000000000E+00  6.936637531E-01  3.601537960E+02
 2.577894495E-09 -2.840687383E-01 -3.490820073E+02 -7.490982223E-07  0.000000000E+00  6.981758663E-01  3.579675295E+02
 2.598852987E-09 -2.884695440E-01 -3.513242782E+02 -7.490982223E-07  0.000000000E+00  7.026604171E-01  3.557671311E+02
 2.619811479E-09 -2.928984399E-01 -3.535526794E+02 -7.490982223E-07  0.000000000E+00  7.071172285E-01  3.535526875E+02
 2.640769971E-09 -2.973552512E-01 -3.557671230E+02 -7.490982223E-07  0.000000000E+00  7.115461245E-01  3.513242864E+02
 2.661728463E-09 -3.018398019E-01 -3.579675215E+02 -7.490982223E-07  0.000000000E+00  7.159469303E-01  3.490820155E+02
 2.682686954E-09 -3.063519149E-01 -3.601537881E+02 -7.490982223E-07  0.000000000E+00  7.203194721E-01  3.468259635E+02
 2.703645446E-09 -3.108914123E-01 -3.623258364E+02 -7.490982223E-07  0.000000000E+00  7.246635774E-01  3.445562194E+02
 2.724603938E-09 -3.154581146E-01 -3.644835807E+02 -7.490982223E-07  0.000000000E+00  7.289790747E-01  3.422728728E+02
 2.745562430E-09 -3.200518417E-01 -3.666269358E+02 -7.490982223E-07  0.000000000E+00  7.332657934E-01  3.399760138E+02
 2.766520922E-09 -3.246724122E-01 -3.687558171E+02 -7.490982223E-07  0.000000000E+00  7.375235646E-01  3.376657332E+02
 2.787479414E-09 -3.293196436E-01 -3.708701405E+02 -7.490982223E-07  0.000000000E+00  7.417522199E-01  3.353421221E+02
 2.808437905E-09 -3.339933526E-01 -3.729698227E+02 -7.490982223E-07  0.000000000E+00  7.459515926E-01  3.330052723E+02
 2.829396397E-09 -3.386933546E-01 -3.750547806E+02 -7.490982223E-07  0.000000000E+00  7.501215168E-01  3.306552760E+02
 2.850354889E-09 -3.434194641E-01 -3.771249320E+02 -7.490982223E-07  0.000000000E+00  7.542618279E-01  3.282922260E+02
 2.871313381E-09 -3.481714944E-01 -3.791801952E+02 -7.490982223E-07  0.000000000E+00  7.583723625E-01  3.259162156E+02
 2.892271873E-09 -3.529492580E-01 -3.812204890E+02 -7.490982223E-07  0.000000000E+00  7.624529582E-01  3.235273385E+02
 2.913230364E-09 -3.577525663E-01 -3.832457328E+02 -7.490982223E-07  0.000000000E+00  7.665034540E-01  3.211256892E+02
 2.934188856E-09 -3.625812296E-01 -3.852558468E+02 -7.490982223E-07  0.000000000E+00  7.705236900E-01  3.187113624E+02
 2.955147348E-09 -3.674350573E-01 -3.872507515E+02 -7.490982223E-07  0.000000000E+00  7.745135074E-01  3.162844534E+02
 2.976105840E-09 -3.723138578E-01 -3.892303682E+02 -7.490982223E-07  0.000000000E+00  7.784727488E-01  3.138450580E+02
 2.997064332E-09 -3.772174385E-01 -3.911946188E+02 -7.490982223E-07  0.000000000E+00  7.824012578E-01  3.113932726E+02
 3.018022824E-09 -3.821456057E-01 -3.931434257E+02 -7.490982223E-07  0.000000000E+00  7.862988794E-01  3.089291939E+02
 3.038981315E-09 -3.870981651E-01 -3.950767120E+02 -7.490982223E-07  0.000000000E+00  7.901654596E-01  3.064529192E+02
 3.059939807E-09 -3.920749209E-01 -3.969944013E+02 -7.490982223E-07  0.000000000E+00  7.940008459E-01  3.039645462E+02
 3.080898299E-09 -3.970756768E-01 -3.988964179E+02 -7.490982223E-07  0.000000000E+00  7.978048868E-01  3.014641733E+02
 3.101856791E-09 -4.021002353E-01 -4.007826868E+02 -7.490982223E-07  0.000000000E+00  8.015774321E-01  2.989518991E+02
 3.122815283E-09 -4.071483981E-01 -4.026531335E+02 -7.490982223E-07  0.000000000E+00  8.053183330E-01  2.964278227E+02
 3.143773775E-09 -4.122199658E-01 -4.045076841E+02 -7.490982223E-07  0.000000000E+00  8.090274417E-01  2.938920439E+02
 3.164732266E-09 -4.173147383E-01 -4.063462655E+02 -7.490982223E-07  0.000000000E+00  8.127046118E-01  2.913446628E+02
 3.185690758E-09 -4.224325144E-01 -4.081688050E+02 -7.490982223E-07  0.000000000E+00  8.163496981E-01  2.887857798E+02
 3.206649250E-09 -4.275730921E-01 -4.099752307E+02 -7.490982223E-07  0.000000000E+00  8.199625567E-01  2.862154961E+02
 3.227607742E-09 -4.327362685E-01 -4.117654713E+02 -7.490982223E-07  0.000000000E+00  8.235430450E-01  2.836339131E+02
 3.248566234E-09 -4.379218396E-01 -4.135394561E+02 -7.490982223E-07  0.000000000E+00  8.270910217E-01  2.810411327E+02
 3.269524726E-09 -4.431296008E-01 -4.152971150E+02 -7.490982223E-07  0.000000000E+00  8.306063466E-01  2.784372573E+02
 3.290483217E-09 -4.483593466E-01 -4.170383788E+02 -7.490982223E-07  0.000000000E+00  8.340888811E-01  2.758223897E+02
 3.311441709E-09 -4.536108703E-01 -4.187631785E+02 -7.490982223E-07  0.000000000E+00  8.375384875E-01  2.731966330E+02
 3.332400201E-09 -4.588839648E-01 -4.204714463E+02 -7.490982223E-07  0.000000000E+00  8.409550298E-01  2.705600911E+02
 3.353358693E-09 -4.641784219E-01 -4.221631145E+02 -7.490982223E-07  0.000000000E+00  8.443383730E-01  2.679128679E+02
 3.374317185E-09 -4.694940324E-01 -4.238381165E+02 -7.490982223E-07  0.000000000E+00  8.476883836E-01  2.652550679E+02
 3.395275677E-09 -4.748305866E-01 -4.254963860E+02 -7.490982223E-07  0.000000000E+00  8.510049294E-01  2.625867961E+02
 3.416234168E-09 -4.801878738E-01 -4.271378577E+02 -7.490982223E-07  0.000000000E+00  8.542878793E-01  2.599081579E+02
 3.437192660E-09 -4.855656825E-01 -4.287624667E+02 -7.490982223E-07  0.000000000E+00  8.575371038E-01  2.572192589E+02
 3.458151152E-09 -4.909638004E-01 -4.303701489E+02 -7.490982223E-07  0.000000000E+00  8.607524747E-01  2.545202053E+02
 3.479109644E-09 -4.963820144E-01 -4.319608408E+02 -7.490982223E-07  0.000000000E+00  8.639338649E-01  2.518111038E+02
 3.500068136E-09 -5.018201106E-01 -4.335344797E+02 -7.490982223E-07  0.000000000E+00  8.670811489E-01  2.490920611E+02
 3.521026628E-09 -5.072778743E-01 -4.350910034E+02 -7.490982223E-07  0.000000000E+00  8.701942025E-01  2.463631847E+02
 3.541985119E-09 -5.127550900E-01 -4.366303504E+02 -7.490982223E-07  0.000000000E+00  8.732729026E-01  2.436245824E+02
 3.562943611E-09 -5.182515415E-01 -4.381524600E+02 -7.490982223E-07  0.000000000E+00  8.763171279E-01  2.408763621E+02
 3.583902103E-09 -5.237670118E-01 -4.396572720E+02 -7.490982223E-07  0.000000000E+00  8.793267581E-01  2.381186325E+02
 3.604860595E-09 -5.293012831E-01 -4.411447272E+02 -7.490982223E-07  0.000000000E+00  8.823016744E-01  2.353515023E+02
 3.625819087E-09 -5.348541371E-01 -4.426147667E+02 -7.490982223E-07  0.000000000E+00  8.852417593E-01  2.325750809E+02
 3.646777579E-09 -5.404253544E-01 -4.440673326E+02 -7.490982223E-07  0.000000000E+00  8.881468969E-01  2.297894778E+02
 3.667736070E-09 -5.460147152E-01 -4.455023674E+02 -7.490982223E-07  0.000000000E+00  8.910169723E-01  2.269948030E+02
 3.688694562E-09 -5.516219987E-01 -4.469198146E+02 -7.490982223E-07  0.000000000E+00  8.938518723E-01  2.241911669E+02
 3.709653054E-09 -5.572469836E-01 -4.483196182E+02 -7.490982223E-07  0.000000000E+00  8.966514850E-01  2.213786800E+02
 3.730611546E-09 -5.628894479E-01 -4.497017228E+02 -7.490982223E-07  0.000000000E+00  8.994156998E-01  2.185574535E+02
 3.751570038E-09 -5.685491687E-01 -4.510660740E+02 -7.490982223E-07  0.000000000E+00  9.021444077E-01  2.157275988E+02
 3.772528530E-09 -5.742259227E-01 -4.524126179E+02 -7.490982223E-07  0.000000000E+00  9.048375008E-01  2.128892275E+02
 3.793487021E-09 -5.799194857E-01 -4.537413013E+02 -7.490982223E-07  0.000000000E+00  9.074948730E-01  2.100424516E+02
 3.814445513E-09 -5.856296330E-01 -4.550520718E+02 -7.490982223E-07  0.000000000E+00  9.101164192E-01  2.071873837E+02
 3.835404005E-09 -5.913561392E-01 -4.563448776E+02 -7.490982223E-07  0.000000000E+00  9.127020359E-01  2.043241364E+02
 3.856362497E-09 -5.970987781E-01 -4.576196677E+02 -7.490982223E-07  0.000000000E+00  9.152516212E-01  2.014528227E+02
 3.877320989E-09 -6.028573230E-01 -4.588763917E+02 -7.490982223E-07  0.000000000E+00  9.177650743E-01  1.985735559E+02
 3.898279481E-09 -6.086315467E-01 -4.601150001E+02 -7.490982223E-07  0.000000000E+00  9.202422961E-01  1.956864499E+02
 3.919237972E-09 -6.144212211E-01 -4.613354440E+02 -7.490982223E-07  0.000000000E+00  9.226831886E-01  1.927916185E+02
 3.940196464E-09 -6.202261178E-01 -4.625376751E+02 -7.490982223E-07  0.000000000E+00  9.250876557E-01  1.898891759E+02
 3.961154956E-09 -6.260460074E-01 -4.637216460E+02 -7.490982223E-07  0.000000000E+00  9.274556022E-01  1.869792369E+02
 3.982113448E-09 -6.318806603E-01 -4.648873100E+02 -7.490982223E-07  0.000000000E+00  9.297869349E-01  1.840619163E+02
 4.003071940E-09 -6.377298462E-01 -4.660346210E+02 -7.490982223E-07  0.000000000E+00  9.320815615E-01  1.811373292E+02
 4.024030432E-09 -6.435933341E-01 -4.671635338E+02 -7.490982223E-07  0.000000000E+00  9.343393916E-01  1.782055912E+02
 4.044988923E-09 -6.494708925E-01 -4.682740037E+02 -7.490982223E-07  0.000000000E+00  9.365603359E-01  1.752668178E+02
 4.065947415E-09 -6.553622893E-01 -4.693659870E+02 -7.490982223E-07  0.000000000E+00  9.387443069E-01  1.723211253E+02
 4.086905907E-09 -6.612672922E-01 -4.704394406E+02 -7.490982223E-07  0.000000000E+00  9.408912183E-01  1.693686298E+02
 4.107864399E-09 -6.671856678E-01 -4.714943220E+02 -7.490982223E-07  0.000000000E+00  9.430009853E-01  1.664094479E+02
 4.128822891E-09 -6.731171825E-01 -4.725305896E+02 -7.490982223E-07  0.000000000E+00  9.450735247E-01  1.634436965E+02
 4.149781383E-09 -6.790616022E-01 -4.735482025E+02 -7.490982223E-07  0.000000000E+00  9.471087546E-01  1.604714926E+02
 4.170739874E-09 -6.850186922E-01 -4.745471205E+02 -7.490982223E-07  0.000000000E+00  9.491065946E-01  1.574929535E+02
 4.191698366E-09 -6.909882174E-01 -4.755273043E+02 -7.490982223E-07  0.000000000E+00  9.510669660E-01  1.545081969E+02
 4.212656858E-09 -6.969699420E-01 -4.764887150E+02 -7.490982223E-07  0.000000000E+00  9.529897913E-01  1.515173406E+02
 4.233615350E-09 -7.029636300E-01 -4.774313148E+02 -7.490982223E-07  0.000000000E+00  9.548749946E-01  1.485205026E+02
 4.254573842E-09 -7.089690446E-01 -4.783550664E+02 -7.490982223E-07  0.000000000E+00  9.567225015E-01  1.455178013E+02
 4.275532334E-09 -7.149859488E-01 -4.792599333E+02 -7.490982223E-07  0.000000000E+00  9.585322391E-01  1.425093552E+02
 4.296490825E-09 -7.210141051E-01 -4.801458799E+02 -7.490982223E-07  0.000000000E+00  9.603041358E-01  1.394952830E+02
