  4.09999998E-10  1.00028146E-05  1.87446396E-12  1.87498744E-17  3.92375337E-20 -4.08109340E-09 -7.66284254E-16  5.00000000E+06  5.09340672E-06
  4.19999997E-10  1.00028146E-05  3.51134715E-12  3.51232777E-17  7.34948233E-20 -4.08109340E-09 -1.43544480E-15  5.00000000E+06  6.97145373E-06
  4.29999997E-10  1.00028146E-05  6.57717793E-12  6.57901475E-17  1.37646636E-19 -4.08109340E-09 -2.68876103E-15  5.00000000E+06  9.54177240E-06
  4.39999997E-10  1.00028146E-05  1.23186551E-11  1.23220954E-16  2.57757518E-19 -4.08109340E-09 -5.03588448E-15  5.00000000E+06  1.30593662E-05
  4.49999997E-10  1.00028146E-05  2.30690365E-11  2.30754790E-16  4.82581653E-19 -4.08109340E-09 -9.43065178E-15  5.00000000E+06  1.78730168E-05
  4.59999997E-10  1.00028146E-05  4.31933552E-11  4.32054181E-16  9.03259015E-19 -4.08109340E-09 -1.76574876E-14  5.00000000E+06  2.44596372E-05
  4.69999997E-10  1.00028146E-05  8.08531350E-11  8.08757155E-16  1.69002255E-18 -4.08109340E-09 -3.30528142E-14  5.00000000E+06  3.34710916E-05
  4.79999997E-10  1.00028146E-05  1.51296799E-10  1.51339053E-15  3.16047363E-18 -4.08109341E-09 -6.18501537E-14  5.00000000E+06  4.57979045E-05
  4.89999997E-10  1.00028146E-05  2.82983849E-10  2.83062882E-15  5.90623151E-18 -4.08109341E-09 -1.15683645E-13  5.00000000E+06  6.26557623E-05
  4.99999997E-10  1.00028146E-05  5.28955378E-10  5.29103110E-15  1.10269930E-17 -4.08109341E-09 -2.16236178E-13  5.00000000E+06  8.57026034E-05
  5.09999997E-10  1.00028147E-05  9.87874296E-10  9.88150210E-15  2.05608867E-17 -4.08109342E-09 -4.03840291E-13  5.00000000E+06  1.17196457E-04
  5.19999997E-10  1.00028147E-05  1.84277916E-09  1.84329387E-14  3.82701713E-17 -4.08109343E-09 -7.53319833E-13  5.00000000E+06  1.60206977E-04
  5.29999997E-10  1.00028147E-05  3.43201291E-09  3.43297158E-14  7.10617196E-17 -4.08109345E-09 -1.40298330E-12  5.00000000E+06  2.18896680E-04
  5.39999997E-10  1.00028148E-05  6.37791029E-09  6.37969201E-14  1.31520411E-16 -4.08109349E-09 -2.60722535E-12  5.00000000E+06  2.98890652E-04
  5.49999997E-10  1.00028150E-05  1.18174815E-08  1.18207833E-13  2.42341952E-16 -4.08109357E-09 -4.83081558E-12  5.00000000E+06  4.07754893E-04
  5.59999997E-10  1.00028154E-05  2.18090917E-08  2.18151866E-13  4.43882215E-16 -4.08109372E-09 -8.91511303E-12  5.00000000E+06  5.55601268E-04
  5.69999997E-10  1.00028160E-05  4.00329516E-08  4.00441438E-13  8.06521981E-16 -4.08109398E-09 -1.63643400E-11  5.00000000E+06  7.55827368E-04
  5.79999996E-10  1.00028172E-05  7.29589577E-08  7.29793679E-13  1.44977659E-15 -4.08109447E-09 -2.98227932E-11  5.00000000E+06  1.02597640E-03
  5.89999996E-10  1.00028194E-05  1.31705168E-07  1.31742051E-12  2.56925697E-15 -4.08109536E-09 -5.38341353E-11  5.00000000E+06  1.38865687E-03
  5.99999996E-10  1.00028233E-05  2.34800370E-07  2.34866235E-12  4.46908948E-15 -4.08109694E-09 -9.59697638E-11  5.00000000E+06  1.87238564E-03
  6.09999996E-10  1.00028301E-05  4.11879983E-07  4.11995852E-12  7.58886448E-15 -4.08109974E-09 -1.68337772E-10  5.00000000E+06  2.51210686E-03
  6.19999996E-10  1.00028420E-05  7.07807122E-07  7.08007179E-12  1.24992156E-14 -4.08110461E-09 -2.89264168E-10  5.00000000E+06  3.34901024E-03
  6.29999996E-10  1.00028622E-05  1.18567222E-06  1.18600993E-11  1.98233699E-14 -4.08111285E-09 -4.84513697E-10  5.00000000E+06  4.42917736E-03
  6.39999996E-10  1.00028954E-05  1.92576220E-06  1.92631745E-11  3.00415468E-14 -4.08112643E-09 -7.86861722E-10  5.00000000E+06  5.80063125E-03
  6.49999996E-10  1.00029484E-05  3.01683841E-06  3.01772481E-11  4.31814050E-14 -4.08114808E-09 -1.23252371E-09  5.00000000E+06  7.50867825E-03
  6.59999996E-10  1.00030297E-05  4.53762736E-06  4.53899833E-11  5.85035410E-14 -4.08118126E-09 -1.85359127E-09  5.00000000E+06  9.59006073E-03
  6.69999996E-10  1.00031490E-05  6.53142278E-06  6.53347531E-11  7.43958912E-14 -4.08123003E-09 -2.66766578E-09  5.00000000E+06  1.20671978E-02
  6.79999996E-10  1.00033168E-05  8.98316656E-06  8.98614171E-11  8.86615995E-14 -4.08129854E-09 -3.66851847E-09  5.00000000E+06  1.49442287E-02
  6.89999996E-10  1.00035421E-05  1.18109133E-05  1.18150927E-10  9.91581232E-14 -4.08139055E-09 -4.82263279E-09  5.00000000E+06  1.82062436E-02
